Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;;;
bandwidth blocking probabilities per pair;1;all;19;16; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;22;8; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;10;1; ;0;0.017026783;0;0;0;0;0;0.005344701;0;0;;;;
bandwidth blocking probabilities per pair;1;all;22;20; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;24;22; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;10;3; ;0.002584953;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;7;5; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;13;18; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;20;8; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;17;13; ;0;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;20;11; ;0;0;0;0;0;0;0;0;0;4.49E-04;;;;
bandwidth blocking probabilities per pair;1;all;23;11; ;0.001957982;0;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;2;12; ;0;0;0;0;2.91E-04;3.96E-05;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;15;21; ;0;0;0;0;0;0;0;0;0;0;;;;
