Metrics;LoadPoint;Bandwidth;src;dest;;rep1;rep2;rep3;rep4;rep5;rep6;rep7;rep8;rep9;rep10;;;;
bandwidth blocking probabilities per pair;1;all;17;18; ;0.006224059;2.76E-04;0;0;0;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;3;20; ;0.005493134;0.027384466;0.006347542;0.003326922;0.004213629;0.077905609;0.006594853;0.00325985;0;0.009701633;;;;
bandwidth blocking probabilities per pair;1;all;12;21; ;1.12E-04;0.005682795;6.89E-04;0.005732231;0;0;0.016478375;0.021167766;7.81E-04;0.05321341;;;;
bandwidth blocking probabilities per pair;1;all;9;7; ;0;0;0;2.67E-04;0.021837106;7.31E-04;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;19;4; ;0.001974692;0.052626533;0.003178145;0;0.006453655;0.042954549;0.063228003;0.043485083;0.008356275;0;;;;
bandwidth blocking probabilities per pair;1;all;2;14; ;0.00484056;0.010871896;0.016724135;0.008904113;0.023802783;0.016444609;2.05E-04;0.049799758;0.043790554;0.007732941;;;;
bandwidth blocking probabilities per pair;1;all;1;5; ;0;0;0.003699275;0;0.002435303;0.013486095;8.26E-04;0.001892537;0;0;;;;
bandwidth blocking probabilities per pair;1;all;21;13; ;0;0;0.015813745;0.003407205;5.56E-05;0;0;0;0.00131622;0;;;;
bandwidth blocking probabilities per pair;1;all;4;18; ;0;0.004741116;0.019622237;0;0;0;0.022760878;0;0.005882792;0;;;;
bandwidth blocking probabilities per pair;1;all;14;11; ;0;0;0;0.004189359;0;0.00211359;0.005625263;0;0;0.002158382;;;;
bandwidth blocking probabilities per pair;1;all;7;12; ;0;0;0.074375153;0;0;0.003743321;0.003837808;0;0;0.006482581;;;;
bandwidth blocking probabilities per pair;1;all;20;12; ;0.00396612;0.006050571;0.021942083;3.29E-04;0.003435327;0.008724046;0.018135261;0.020199061;0.022141075;0.001178857;;;;
bandwidth blocking probabilities per pair;1;all;3;13; ;0;0;0;6.07E-04;0.001805631;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;4;6; ;0.00940169;0;7.38E-05;0.00294647;0;0;0;0.012036615;0;0;;;;
bandwidth blocking probabilities per pair;1;all;11;24; ;0.005379065;0.033733327;0;0.006670139;0.067098216;0.004425774;0.043873783;0.005181078;0.035020778;0.028668736;;;;
bandwidth blocking probabilities per pair;1;all;4;11; ;0.005891241;0.003112523;0.024970345;0.069817337;0.077198787;0.085173832;0.070134865;0.018243503;0.009840185;0;;;;
bandwidth blocking probabilities per pair;1;all;17;22; ;0.025543173;0;0;0.012546625;7.86E-04;0;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;22;17; ;0;0;0;0;0;0;0;0;0.001528087;0.011374929;;;;
bandwidth blocking probabilities per pair;1;all;14;8; ;0;0;0;0.001525295;0;0.010726814;0;0.007952426;0;0.001667827;;;;
bandwidth blocking probabilities per pair;1;all;11;15; ;0.059000612;0.010823228;0.026057934;0.026580172;0.052686675;0.027473407;0.017158203;0.035016174;0.035541974;0.039607093;;;;
bandwidth blocking probabilities per pair;1;all;2;1; ;0.042006757;0.005765033;0.002282043;0;0.011153056;0;0;0;0.002497383;7.55E-05;;;;
bandwidth blocking probabilities per pair;1;all;2;19; ;0.057806999;0.04502778;0.094402621;0.070812239;0.064889491;0.040287723;0.12076007;0.043792901;0.038335879;0.028880276;;;;
bandwidth blocking probabilities per pair;1;all;15;3; ;0.006219931;0.01529784;0.023765856;0.044339154;0.012454122;0.020455946;9.42E-04;0.07587644;0.012395148;0.001475956;;;;
bandwidth blocking probabilities per pair;1;all;21;9; ;0.001424016;0.003030647;0.015167245;0;0.003805133;8.46E-04;0;0;0;0;;;;
bandwidth blocking probabilities per pair;1;all;20;19; ;0;0.008456272;0;0;0;0;0;0;0;0;;;;
